k417	4jr4	cr-4-r4-17	ok	0.000	0.000	4	4jr4
k418	4jr4	cr-4-r4-18	ok	0.000	0.000	4	4jr4
k419	4jr4	cr-4-r4-19	ok	0.000	0.000	4	4jr4
k420	4jr4	cr-4-r4-20	ok	0.000	0.000	4	4jr4
k421	4jr4	cr-4-r4-21	ok	0.000	0.000	4	4jr4
k422	4jr4	cr-4-r4-22	ok	0.000	0.000	8	4jr4
k423	4jr4	cr-4-r4-23	ok	0.000	0.000	8	4jr4
k424	4jr4	cr-4-r4-24	ok	0.000	0.000	8	4jr4
k425	4jr4	cr-4-r4-25	ok	0.000	0.000	4	4jr4
k426	4jr4	cr-4-r4-26	ok	0.000	0.000	4	4jr4
k427	4jr4	cr-4-r4-27	ok	0.000	0.000	8	4jr4
k428	4jr4	cr-4-r4-28	ok	0.000	0.000	8	4jr4
k429	4jr4	cr-4-r4-29	ok	0.000	0.000	4	4jr4
k430	4jr4	cr-4-r4-30	ok	0.000	0.000	8	4jr4
k431	4jr4	cr-4-r4-31	ok	0.000	0.000	8	4jr4
k432	4jr4	cr-4-r4-32	ok	0.000	0.000	4	4jr4
k433	4jr4	cr-4-r4-33	ok	0.000	0.000	4	4jr4
k434	4jr4	cr-4-r4-34	ok	0.000	0.000	4	4jr4
k435	4jr4	cr-4-r4-35	ok	0.000	0.000	4	4jr4
k436	4jr4	cr-4-r4-36	ok	0.000	0.000	8	4jr4
k437	4jr4	cr-4-r4-37	ok	0.000	0.000	8	4jr4
k438	4jr4	cr-4-r4-38	ok	0.000	0.000	4	4jr4
k439	4jr4	cr-4-r4-39	ok	0.000	0.000	4	4jr4
k440	4jr4	cr-4-r4-40	ok	0.000	0.000	4	4jr4
k441	4jr4	cr-4-r4-41	ok	0.000	0.000	4	4jr4
k442	4jr4	cr-4-r4-42	ok	0.000	0.000	8	4jr4
k443	4jr4	cr-4-r4-43	ok	0.000	0.000	8	4jr4
k444	4jr4	cr-4-r4-44	ok	0.000	0.000	4	4jr4
k445	4jr4	cr-4-r4-45	ok	0.000	0.000	4	4jr4
k446	4jr4	cr-4-r4-46	ok	0.000	0.000	4	4jr4
k447	4jr4	cr-4-r4-47	ok	0.000	0.000	8	4jr4
k448	4jr4	cr-4-r4-48	ok	0.000	0.000	4	4jr4
k449	4jr4	cr-4-r4-49	ok	0.000	0.000	4	4jr4
k450	4jr4	cr-4-r4-50	ok	0.000	0.000	4	4jr4
k451	4jr4	cr-4-r4-51	ok	0.000	0.000	8	4jr4
k452	4jr4	cr-4-r4-52	crash	0.000	0.000	-1	4jr4
k453	4jr4	cr-4-r4-53	ok	0.000	0.000	4	4jr4
k454	4jr4	cr-4-r4-54	ok	0.000	0.000	8	4jr4
k455	4jr4	cr-4-r4-55	ok	0.000	0.000	4	4jr4
k456	4jr4	cr-4-r4-56	ok	0.000	0.000	4	4jr4
k457	4jr4	cr-4-r4-57	ok	0.000	0.000	8	4jr4
k458	4jr4	cr-4-r4-58	ok	0.000	0.000	4	4jr4
k459	4jr4	cr-4-r4-59	ok	0.000	0.000	4	4jr4
k460	4jr4	cr-4-r4-60	ok	0.000	0.000	4	4jr4
k461	4jr4	cr-4-r4-61	ok	0.000	0.000	8	4jr4
k462	4jr4	cr-4-r4-62	ok	0.000	0.000	8	4jr4
k463	4jr4	cr-4-r4-63	ok	0.000	0.000	8	4jr4
k464	4jr4	cr-4-r4-64	ok	0.000	0.000	4	4jr4
k465	4jr4	cr-4-r4-65	ok	0.000	0.000	4	4jr4
k466	4jr4	cr-4-r4-66	ok	0.000	0.000	4	4jr4
k467	4jr4	cr-4-r4-67	ok	0.000	0.000	4	4jr4
k468	4jr4	cr-4-r4-68	ok	0.000	0.000	4	4jr4
k469	4jr4	cr-4-r4-69	ok	0.000	0.000	4	4jr4
k470	4jr4	cr-4-r4-70	ok	0.000	0.000	4	4jr4
k471	4jr4	cr-4-r4-71	ok	0.000	0.000	4	4jr4
k472	4jr4	cr-4-r4-72	ok	0.000	0.000	4	4jr4
k473	4jr4	cr-4-r4-73	ok	0.000	0.000	4	4jr4
k474	4jr4	cr-4-r4-74	ok	0.000	0.000	4	4jr4
k475	4jr4	cr-4-r4-75	ok	0.000	0.000	4	4jr4
k476	4jr4	cr-4-r4-76	ok	0.000	0.000	4	4jr4
k477	4jr4	cr-4-r4-77	ok	0.000	0.000	8	4jr4
k478	4jr4	cr-4-r4-78	ok	0.000	0.000	8	4jr4
k479	4jr4	cr-4-r4-79	ok	0.000	0.000	4	4jr4
k480	4jr4	cr-4-r4-80	ok	0.000	0.000	8	4jr4
k481	4jr4	cr-4-r4-81	ok	0.000	0.000	8	4jr4
k482	4jr4	cr-4-r4-82	ok	0.000	0.000	4	4jr4
k483	4jr4	cr-4-r4-83	ok	0.000	0.000	4	4jr4
k484	4jr4	cr-4-r4-84	ok	0.000	0.000	4	4jr4
k485	4jr4	cr-4-r4-85	ok	0.000	0.000	4	4jr4
k486	4jr4	cr-4-r4-86	ok	0.000	0.000	4	4jr4
k487	4jr4	cr-4-r4-87	ok	0.000	0.000	4	4jr4
k488	4jr4	cr-4-r4-88	ok	0.000	0.000	4	4jr4
k489	4jr4	cr-4-r4-89	ok	0.000	0.000	8	4jr4
k490	4jr4	cr-4-r4-90	ok	0.000	0.000	4	4jr4
k491	4jr4	cr-4-r4-91	ok	0.000	0.000	8	4jr4
k492	4jr4	cr-4-r4-92	ok	0.000	0.000	4	4jr4
k493	4jr4	cr-4-r4-93	ok	0.000	0.000	8	4jr4
k494	4jr4	cr-4-r4-94	ok	0.000	0.000	8	4jr4
k495	4jr4	cr-4-r4-95	ok	0.000	0.000	4	4jr4
k496	4jr4	cr-4-r4-96	ok	0.000	0.000	4	4jr4
k497	4jr4	cr-4-r4-97	ok	0.000	0.000	4	4jr4
k498	4jr4	cr-4-r4-98	ok	0.000	0.000	4	4jr4
k499	4jr4	cr-4-r4-99	ok	0.000	0.000	8	4jr4
k500	4jr4	cr-4-r4-100	ok	0.000	0.000	4	4jr4
k501	4jr4	cr-4-r4-101	ok	0.000	0.000	4	4jr4
k502	4jr4	cr-4-r4-102	ok	0.000	0.000	4	4jr4
k503	4jr4	cr-4-r4-103	ok	0.000	0.000	4	4jr4
k504	4jr4	cr-4-r4-104	ok	0.000	0.000	4	4jr4
k505	4jr4	cr-4-r4-105	ok	0.000	0.000	4	4jr4
k506	4jr4	cr-4-r4-106	ok	0.000	0.000	4	4jr4
k507	4jr4	cr-4-r4-107	ok	0.000	0.000	4	4jr4
k508	4jr4	cr-4-r4-108	ok	0.000	0.000	4	4jr4
k509	4jr4	cr-4-r4-109	ok	0.000	0.000	4	4jr4
k510	4jr4	cr-4-r4-110	ok	0.000	0.000	8	4jr4
k511	4jr4	cr-4-r4-111	ok	0.000	0.000	8	4jr4
k512	4jr4	cr-4-r4-112	ok	0.000	0.000	4	4jr4
k513	4jr4	cr-4-r4-113	ok	0.000	0.000	8	4jr4
k514	4jr4	cr-4-r4-114	ok	0.000	0.000	4	4jr4
k515	4jr4	cr-4-r4-115	ok	0.000	0.000	4	4jr4
k516	4jr4	cr-4-r4-116	ok	0.000	0.000	4	4jr4
k517	4jr4	cr-4-r4-117	ok	0.000	0.000	4	4jr4
k518	4jr4	cr-4-r4-118	ok	0.000	0.000	4	4jr4
k519	4jr4	cr-4-r4-119	ok	0.000	0.000	4	4jr4
k520	4jr4	cr-4-r4-120	ok	0.000	0.000	8	4jr4
k521	4jr4	cr-4-r4-121	ok	0.000	0.000	4	4jr4
k522	4jr4	cr-4-r4-122	ok	0.000	0.000	4	4jr4
k523	4jr4	cr-4-r4-123	ok	0.000	0.000	8	4jr4
k524	4jr4	cr-4-r4-124	ok	0.000	0.000	4	4jr4
k525	4jr4	cr-4-r4-125	ok	0.000	0.000	4	4jr4
k526	4jr4	cr-4-r4-126	ok	0.000	0.000	4	4jr4
k527	4jr4	cr-4-r4-127	ok	0.000	0.000	8	4jr4
k528	4jr4	cr-4-r4-128	ok	0.000	0.000	8	4jr4
k529	4jr4	cr-4-r4-129	ok	0.000	0.000	4	4jr4
k530	4jr4	cr-4-r4-130	ok	0.000	0.000	8	4jr4
k531	4jr4	cr-4-r4-131	ok	0.000	0.000	8	4jr4
k532	4jr4	cr-4-r4-132	ok	0.000	0.000	4	4jr4
k533	4jr4	cr-4-r4-133	ok	0.000	0.000	4	4jr4
k534	4jr4	cr-4-r4-134	ok	0.000	0.000	8	4jr4
k535	4jr4	cr-4-r4-135	ok	0.000	0.000	4	4jr4
k536	4jr4	cr-4-r4-136	ok	0.000	0.000	4	4jr4
k537	4jr4	cr-4-r4-137	ok	0.000	0.000	4	4jr4
k538	4jr4	cr-4-r4-138	ok	0.000	0.000	8	4jr4
k539	4jr4	cr-4-r4-139	ok	0.000	0.000	4	4jr4
k540	4jr4	cr-4-r4-140	ok	0.000	0.000	4	4jr4
k541	4jr4	cr-4-r4-141	ok	0.000	0.000	8	4jr4
k542	4jr4	cr-4-r4-142	ok	0.000	0.000	8	4jr4
k543	4jr4	cr-4-r4-143	ok	0.000	0.000	8	4jr4
k544	4jr4	cr-4-r4-144	ok	0.000	0.000	4	4jr4
k545	4jr4	cr-4-r4-145	ok	0.000	0.000	4	4jr4
k546	4jr4	cr-4-r4-146	ok	0.000	0.000	4	4jr4
k547	4jr4	cr-4-r4-147	ok	0.000	0.000	8	4jr4
k548	4jr4	cr-4-r4-148	ok	0.000	0.000	8	4jr4
k549	4jr4	cr-4-r4-149	ok	0.000	0.000	4	4jr4
k550	4jr4	cr-4-r4-150	ok	0.000	0.000	4	4jr4
k551	4jr4	cr-4-r4-151	ok	0.000	0.000	8	4jr4
k552	4jr4	cr-4-r4-152	ok	0.000	0.000	4	4jr4
k553	4jr4	cr-4-r4-153	ok	0.000	0.000	4	4jr4
k554	4jr4	cr-4-r4-154	ok	0.000	0.000	4	4jr4
k555	4jr4	cr-4-r4-155	ok	0.000	0.000	8	4jr4
k556	4jr4	cr-4-r4-156	ok	0.000	0.000	4	4jr4
k557	4jr4	cr-4-r4-157	ok	0.000	0.000	4	4jr4
k558	4jr4	cr-4-r4-158	ok	0.000	0.000	8	4jr4
k559	4jr4	cr-4-r4-159	ok	0.000	0.000	4	4jr4
k560	4jr4	cr-4-r4-160	ok	0.000	0.000	8	4jr4
k561	4jr4	cr-4-r4-161	ok	0.000	0.000	4	4jr4
k562	4jr4	cr-4-r4-162	ok	0.000	0.000	8	4jr4
k563	4jr4	cr-4-r4-163	ok	0.000	0.000	4	4jr4
k564	4jr4	cr-4-r4-164	ok	0.000	0.000	8	4jr4
k565	4jr4	cr-4-r4-165	ok	0.000	0.000	8	4jr4
k566	4jr4	cr-4-r4-166	ok	0.000	0.000	4	4jr4
k567	4jr4	cr-4-r4-167	ok	0.000	0.000	4	4jr4
k568	4jr4	cr-4-r4-168	ok	0.000	0.000	8	4jr4
k569	4jr4	cr-4-r4-169	ok	0.000	0.000	8	4jr4
k570	4jr4	cr-4-r4-170	ok	0.000	0.000	8	4jr4
k571	4jr4	cr-4-r4-171	ok	0.000	0.000	8	4jr4
k572	4jr4	cr-4-r4-172	ok	0.000	0.000	4	4jr4
k573	4jr4	cr-4-r4-173	ok	0.000	0.000	4	4jr4
k574	4jr4	cr-4-r4-174	ok	0.000	0.000	8	4jr4
k575	4jr4	cr-4-r4-175	ok	0.000	0.000	8	4jr4
k576	4jr4	cr-4-r4-176	ok	0.000	0.000	4	4jr4
k577	4jr4	cr-4-r4-177	ok	0.000	0.000	8	4jr4
k578	4jr4	cr-4-r4-178	crash	0.000	0.000	-1	4jr4
k579	4jr4	cr-4-r4-179	ok	0.000	0.000	8	4jr4
k580	4jr4	cr-4-r4-180	ok	0.000	0.000	4	4jr4
k581	4jr4	cr-4-r4-181	ok	0.000	0.000	4	4jr4
k582	4jr4	cr-4-r4-182	ok	0.000	0.000	4	4jr4
k583	4jr4	cr-4-r4-183	ok	0.000	0.000	4	4jr4
k584	4jr4	cr-4-r4-184	ok	0.000	0.000	8	4jr4
k585	4jr4	cr-4-r4-185	ok	0.000	0.000	4	4jr4
k586	4jr4	cr-4-r4-186	ok	0.000	0.000	4	4jr4
k587	4jr4	cr-4-r4-187	ok	0.000	0.000	4	4jr4
k588	4jr4	cr-4-r4-188	ok	0.000	0.000	8	4jr4
k589	4jr4	cr-4-r4-189	ok	0.000	0.000	4	4jr4
k590	4jr4	cr-4-r4-190	ok	0.000	0.000	8	4jr4
k591	4jr4	cr-4-r4-191	ok	0.000	0.000	4	4jr4
k592	4jr4	cr-4-r4-192	ok	0.000	0.000	4	4jr4
k593	4jr4	cr-4-r4-193	ok	0.000	0.000	8	4jr4
k594	4jr4	cr-4-r4-194	ok	0.000	0.000	4	4jr4
k595	4jr4	cr-4-r4-195	ok	0.000	0.000	4	4jr4
k596	4jr4	cr-4-r4-196	ok	0.000	0.000	4	4jr4
k597	4jr4	cr-4-r4-197	ok	0.000	0.000	4	4jr4
k598	4jr4	cr-4-r4-198	ok	0.000	0.000	4	4jr4
k599	4jr4	cr-4-r4-199	ok	0.000	0.000	8	4jr4
k600	4jr4	cr-4-r4-200	ok	0.000	0.000	4	4jr4
k601	4jm2	cr-4-m2-1	ok	0.000	0.000	4	4jm2
k602	4jm2	cr-4-m2-2	ok	0.000	0.000	4	4jm2
k603	4jm2	cr-4-m2-3	ok	0.000	0.000	4	4jm2
k604	4jm2	cr-4-m2-4	ok	0.000	0.000	4	4jm2
k605	4jm2	cr-4-m2-5	ok	0.000	0.000	4	4jm2
k606	4jm2	cr-4-m2-6	ok	0.000	0.000	4	4jm2
k607	4jm2	cr-4-m2-7	ok	0.000	0.000	6	4jm2
k608	4jm2	cr-4-m2-8	ok	0.000	0.000	6	4jm2
k609	4jm2	cr-4-m2-9	ok	0.000	0.000	6	4jm2
k610	4jm2	cr-4-m2-10	ok	0.000	0.000	6	4jm2
k611	4jm2	cr-4-m2-11	ok	0.000	0.000	4	4jm2
k612	4jm2	cr-4-m2-12	ok	0.000	0.000	8	4jm2
k613	4jm2	cr-4-m2-13	ok	0.000	0.000	4	4jm2
k614	4jm2	cr-4-m2-14	ok	0.000	0.000	4	4jm2
k615	4jm2	cr-4-m2-15	ok	0.000	0.000	4	4jm2
k616	4jm2	cr-4-m2-16	ok	0.000	0.000	8	4jm2
k617	4jm2	cr-4-m2-17	ok	0.000	0.000	4	4jm2
k618	4jm2	cr-4-m2-18	ok	0.000	0.000	4	4jm2
k619	4jm2	cr-4-m2-19	ok	0.000	0.000	4	4jm2
k620	4jm2	cr-4-m2-20	ok	0.000	0.000	4	4jm2
k621	4jm2	cr-4-m2-21	ok	0.000	0.000	4	4jm2
k622	4jm2	cr-4-m2-22	ok	0.000	0.000	4	4jm2
k623	4jm2	cr-4-m2-23	ok	0.000	0.000	4	4jm2
k624	4jm2	cr-4-m2-24	ok	0.000	0.000	4	4jm2
k625	4jm2	cr-4-m2-25	ok	0.000	0.000	6	4jm2
k626	4jm2	cr-4-m2-26	ok	0.000	0.000	4	4jm2
k627	4jm2	cr-4-m2-27	ok	0.000	0.000	8	4jm2
k628	4jm2	cr-4-m2-28	ok	0.000	0.000	6	4jm2
k629	4jm2	cr-4-m2-29	ok	0.000	0.000	4	4jm2
k630	4jm2	cr-4-m2-30	ok	0.000	0.000	8	4jm2
k631	4jm2	cr-4-m2-31	ok	0.000	0.000	8	4jm2
k632	4jm2	cr-4-m2-32	ok	0.000	0.000	4	4jm2
k633	4jm2	cr-4-m2-33	ok	0.000	0.000	4	4jm2
k634	4jm2	cr-4-m2-34	ok	0.000	0.000	6	4jm2
k635	4jm2	cr-4-m2-35	ok	0.000	0.000	4	4jm2
k636	4jm2	cr-4-m2-36	ok	0.000	0.000	4	4jm2
k637	4jm2	cr-4-m2-37	ok	0.000	0.000	6	4jm2
k638	4jm2	cr-4-m2-38	ok	0.000	0.000	4	4jm2
k639	4jm2	cr-4-m2-39	ok	0.000	0.000	8	4jm2
k640	4jm2	cr-4-m2-40	ok	0.000	0.000	4	4jm2
k641	4jm2	cr-4-m2-41	ok	0.000	0.000	4	4jm2
k642	4jm2	cr-4-m2-42	ok	0.000	0.000	8	4jm2
k643	4jm2	cr-4-m2-43	ok	0.000	0.000	4	4jm2
k644	4jm2	cr-4-m2-44	ok	0.000	0.000	4	4jm2
k645	4jm2	cr-4-m2-45	ok	0.000	0.000	4	4jm2
k646	4jm2	cr-4-m2-46	ok	0.000	0.000	4	4jm2
k647	4jm2	cr-4-m2-47	ok	0.000	0.000	8	4jm2
k648	4jm2	cr-4-m2-48	ok	0.000	0.000	4	4jm2
k649	4jm2	cr-4-m2-49	ok	0.000	0.000	4	4jm2
k650	4jm2	cr-4-m2-50	ok	0.000	0.000	6	4jm2
k651	4jm2	cr-4-m2-51	ok	0.000	0.000	4	4jm2
k652	4jm2	cr-4-m2-52	ok	0.000	0.000	4	4jm2
k653	4jm2	cr-4-m2-53	ok	0.000	0.000	8	4jm2
k654	4jm2	cr-4-m2-54	ok	0.000	0.000	4	4jm2
k655	4jm2	cr-4-m2-55	ok	0.000	0.000	4	4jm2
k656	4jm2	cr-4-m2-56	ok	0.000	0.000	8	4jm2
k657	4jm2	cr-4-m2-57	ok	0.000	0.000	6	4jm2
k658	4jm2	cr-4-m2-58	ok	0.000	0.000	4	4jm2
k659	4jm2	cr-4-m2-59	ok	0.000	0.000	6	4jm2
k660	4jm2	cr-4-m2-60	ok	0.000	0.000	4	4jm2
k661	4jm2	cr-4-m2-61	ok	0.000	0.000	4	4jm2
k662	4jm2	cr-4-m2-62	ok	0.000	0.000	8	4jm2
k663	4jm2	cr-4-m2-63	ok	0.000	0.000	4	4jm2
k664	4jm2	cr-4-m2-64	ok	0.000	0.000	4	4jm2
k665	4jm2	cr-4-m2-65	ok	0.000	0.000	4	4jm2
k666	4jm2	cr-4-m2-66	ok	0.000	0.000	4	4jm2
k667	4jm2	cr-4-m2-67	ok	0.000	0.000	4	4jm2
k668	4jm2	cr-4-m2-68	ok	0.000	0.000	6	4jm2
k669	4jm2	cr-4-m2-69	ok	0.000	0.000	6	4jm2
k670	4jm2	cr-4-m2-70	ok	0.000	0.000	6	4jm2
k671	4jm2	cr-4-m2-71	ok	0.000	0.000	4	4jm2
k672	4jm2	cr-4-m2-72	ok	0.000	0.000	8	4jm2
k673	4jm2	cr-4-m2-73	ok	0.000	0.000	8	4jm2
k674	4jm2	cr-4-m2-74	ok	0.000	0.000	8	4jm2
k675	4jm2	cr-4-m2-75	ok	0.000	0.000	4	4jm2
k676	4jm2	cr-4-m2-76	ok	0.000	0.000	6	4jm2
k677	4jm2	cr-4-m2-77	ok	0.000	0.000	6	4jm2
k678	4jm2	cr-4-m2-78	ok	0.000	0.000	6	4jm2
k679	4jm2	cr-4-m2-79	ok	0.000	0.000	4	4jm2
k680	4jm2	cr-4-m2-80	ok	0.000	0.000	6	4jm2
k681	4jm2	cr-4-m2-81	ok	0.000	0.000	8	4jm2
k682	4jm2	cr-4-m2-82	ok	0.000	0.000	6	4jm2
k683	4jm2	cr-4-m2-83	ok	0.000	0.000	8	4jm2
k684	4jm2	cr-4-m2-84	ok	0.000	0.000	4	4jm2
k685	4jm2	cr-4-m2-85	ok	0.000	0.000	8	4jm2
k686	4jm2	cr-4-m2-86	ok	0.000	0.000	6	4jm2
k687	4jm2	cr-4-m2-87	ok	0.000	0.000	4	4jm2
k688	4jm2	cr-4-m2-88	ok	0.000	0.000	6	4jm2
k689	4jm2	cr-4-m2-89	ok	0.000	0.000	6	4jm2
k690	4jm2	cr-4-m2-90	ok	0.000	0.000	8	4jm2
k691	4jm2	cr-4-m2-91	ok	0.000	0.000	4	4jm2
k692	4jm2	cr-4-m2-92	ok	0.000	0.000	6	4jm2
k693	4jm2	cr-4-m2-93	ok	0.000	0.000	6	4jm2
k694	4jm2	cr-4-m2-94	ok	0.000	0.000	4	4jm2
k695	4jm2	cr-4-m2-95	ok	0.000	0.000	4	4jm2
k696	4jm2	cr-4-m2-96	ok	0.000	0.000	4	4jm2
k697	4jm2	cr-4-m2-97	ok	0.000	0.000	4	4jm2
k698	4jm2	cr-4-m2-98	ok	0.000	0.000	4	4jm2
k699	4jm2	cr-4-m2-99	ok	0.000	0.000	8	4jm2
k700	4jm2	cr-4-m2-100	ok	0.000	0.000	4	4jm2
k701	4jm2	cr-4-m2-101	ok	0.000	0.000	6	4jm2
k702	4jm2	cr-4-m2-102	ok	0.000	0.000	4	4jm2
k703	4jm2	cr-4-m2-103	ok	0.000	0.000	6	4jm2
k704	4jm2	cr-4-m2-104	ok	0.000	0.000	4	4jm2
k705	4jm2	cr-4-m2-105	ok	0.000	0.000	4	4jm2
k706	4jm2	cr-4-m2-106	ok	0.000	0.000	6	4jm2
k707	4jm2	cr-4-m2-107	ok	0.000	0.000	4	4jm2
k708	4jm2	cr-4-m2-108	ok	0.000	0.000	6	4jm2
k709	4jm2	cr-4-m2-109	ok	0.000	0.000	8	4jm2
k710	4jm2	cr-4-m2-110	ok	0.000	0.000	4	4jm2
k711	4jm2	cr-4-m2-111	ok	0.000	0.000	8	4jm2
k712	4jm2	cr-4-m2-112	ok	0.000	0.000	6	4jm2
k713	4jm2	cr-4-m2-113	ok	0.000	0.000	4	4jm2
k714	4jm2	cr-4-m2-114	ok	0.000	0.000	4	4jm2
k715	4jm2	cr-4-m2-115	ok	0.000	0.000	8	4jm2
k716	4jm2	cr-4-m2-116	ok	0.000	0.000	4	4jm2
k717	4jm2	cr-4-m2-117	ok	0.000	0.000	4	4jm2
k718	4jm2	cr-4-m2-118	ok	0.000	0.000	4	4jm2
k719	4jm2	cr-4-m2-119	ok	0.000	0.000	4	4jm2
k720	4jm2	cr-4-m2-120	ok	0.000	0.000	6	4jm2
k721	4jm2	cr-4-m2-121	ok	0.000	0.000	4	4jm2
k722	4jm2	cr-4-m2-122	ok	0.000	0.000	4	4jm2
k723	4jm2	cr-4-m2-123	ok	0.000	0.000	6	4jm2
k724	4jm2	cr-4-m2-124	ok	0.000	0.000	4	4jm2
k725	4jm2	cr-4-m2-125	ok	0.000	0.000	6	4jm2
k726	4jm2	cr-4-m2-126	ok	0.000	0.000	4	4jm2
k727	4jm2	cr-4-m2-127	ok	0.000	0.000	6	4jm2
k728	4jm2	cr-4-m2-128	ok	0.000	0.000	4	4jm2
k729	4jm2	cr-4-m2-129	ok	0.000	0.000	8	4jm2
k730	4jm2	cr-4-m2-130	ok	0.000	0.000	4	4jm2
k731	4jm2	cr-4-m2-131	ok	0.000	0.000	8	4jm2
k732	4jm2	cr-4-m2-132	ok	0.000	0.000	8	4jm2
k733	4jm2	cr-4-m2-133	ok	0.000	0.000	6	4jm2
k734	4jm2	cr-4-m2-134	ok	0.000	0.000	4	4jm2
k735	4jm2	cr-4-m2-135	ok	0.000	0.000	4	4jm2
k736	4jm2	cr-4-m2-136	ok	0.000	0.000	6	4jm2
k737	4jm2	cr-4-m2-137	ok	0.000	0.000	4	4jm2
k738	4jm2	cr-4-m2-138	ok	0.000	0.000	8	4jm2
k739	4jm2	cr-4-m2-139	ok	0.000	0.000	8	4jm2
k740	4jm2	cr-4-m2-140	ok	0.000	0.000	4	4jm2
k741	4jm2	cr-4-m2-141	ok	0.000	0.000	6	4jm2
k742	4jm2	cr-4-m2-142	ok	0.000	0.000	6	4jm2
k743	4jm2	cr-4-m2-143	ok	0.000	0.000	4	4jm2
k744	4jm2	cr-4-m2-144	ok	0.000	0.000	4	4jm2
k745	4jm2	cr-4-m2-145	ok	0.000	0.000	4	4jm2
k746	4jm2	cr-4-m2-146	ok	0.000	0.000	4	4jm2
k747	4jm2	cr-4-m2-147	ok	0.000	0.000	8	4jm2
k748	4jm2	cr-4-m2-148	ok	0.000	0.000	4	4jm2
k749	4jm2	cr-4-m2-149	ok	0.000	0.000	6	4jm2
k750	4jm2	cr-4-m2-150	ok	0.000	0.000	4	4jm2
k751	4jm2	cr-4-m2-151	ok	0.000	0.000	8	4jm2
k752	4jm2	cr-4-m2-152	ok	0.000	0.000	8	4jm2
k753	4jm2	cr-4-m2-153	ok	0.000	0.000	4	4jm2
k754	4jm2	cr-4-m2-154	ok	0.000	0.000	8	4jm2
k755	4jm2	cr-4-m2-155	ok	0.000	0.000	6	4jm2
k756	4jm2	cr-4-m2-156	ok	0.000	0.000	8	4jm2
k757	4jm2	cr-4-m2-157	ok	0.000	0.000	6	4jm2
k758	4jm2	cr-4-m2-158	ok	0.000	0.000	6	4jm2
k759	4jm2	cr-4-m2-159	ok	0.000	0.000	4	4jm2
k760	4jm2	cr-4-m2-160	ok	0.000	0.000	4	4jm2
k761	4jm2	cr-4-m2-161	ok	0.000	0.000	4	4jm2
k762	4jm2	cr-4-m2-162	ok	0.000	0.000	4	4jm2
k763	4jm2	cr-4-m2-163	ok	0.000	0.000	4	4jm2
k764	4jm2	cr-4-m2-164	ok	0.000	0.000	4	4jm2
k765	4jm2	cr-4-m2-165	ok	0.000	0.000	6	4jm2
k766	4jm2	cr-4-m2-166	ok	0.000	0.000	4	4jm2
k767	4jm2	cr-4-m2-167	ok	0.000	0.000	8	4jm2
k768	4jm2	cr-4-m2-168	ok	0.000	0.000	4	4jm2
k769	4jm2	cr-4-m2-169	ok	0.000	0.000	4	4jm2
k770	4jm2	cr-4-m2-170	ok	0.000	0.000	6	4jm2
k771	4jm2	cr-4-m2-171	ok	0.000	0.000	4	4jm2
k772	4jm2	cr-4-m2-172	ok	0.000	0.000	4	4jm2
k773	4jm2	cr-4-m2-173	ok	0.000	0.000	8	4jm2
k774	4jm2	cr-4-m2-174	ok	0.000	0.000	8	4jm2
k775	4jm2	cr-4-m2-175	ok	0.000	0.000	8	4jm2
k776	4jm2	cr-4-m2-176	ok	0.000	0.000	8	4jm2
k777	4jm2	cr-4-m2-177	ok	0.000	0.000	8	4jm2
k778	4jm2	cr-4-m2-178	ok	0.000	0.000	4	4jm2
k779	4jm2	cr-4-m2-179	ok	0.000	0.000	4	4jm2
k780	4jm2	cr-4-m2-180	ok	0.000	0.000	6	4jm2
k781	4jm2	cr-4-m2-181	ok	0.000	0.000	4	4jm2
k782	4jm2	cr-4-m2-182	ok	0.000	0.000	6	4jm2
k783	4jm2	cr-4-m2-183	ok	0.000	0.000	8	4jm2
k784	4jm2	cr-4-m2-184	ok	0.000	0.000	6	4jm2
k785	4jm2	cr-4-m2-185	ok	0.000	0.000	4	4jm2
k786	4jm2	cr-4-m2-186	ok	0.000	0.000	4	4jm2
k787	4jm2	cr-4-m2-187	ok	0.000	0.000	6	4jm2
k788	4jm2	cr-4-m2-188	ok	0.000	0.000	4	4jm2
k789	4jm2	cr-4-m2-189	ok	0.000	0.000	8	4jm2
k790	4jm2	cr-4-m2-190	ok	0.000	0.000	4	4jm2
k791	4jm2	cr-4-m2-191	ok	0.000	0.000	4	4jm2
k792	4jm2	cr-4-m2-192	ok	0.000	0.000	4	4jm2
k793	4jm2	cr-4-m2-193	ok	0.000	0.000	8	4jm2
k794	4jm2	cr-4-m2-194	ok	0.000	0.000	4	4jm2
k795	4jm2	cr-4-m2-195	ok	0.000	0.000	4	4jm2
k796	4jm2	cr-4-m2-196	ok	0.000	0.000	4	4jm2
k797	4jm2	cr-4-m2-197	ok	0.000	0.000	8	4jm2
k798	4jm2	cr-4-m2-198	ok	0.000	0.000	6	4jm2
k799	4jm2	cr-4-m2-199	ok	0.000	0.000	4	4jm2
k800	4jm2	cr-4-m2-200	ok	0.000	0.000	4	4jm2
k801	4jmd2	cr-4-md2-1	ok	0.000	0.000	4	4jmd2
k802	4jmd2	cr-4-md2-2	ok	0.000	0.000	4	4jmd2
k803	4jmd2	cr-4-md2-3	ok	0.000	0.000	4	4jmd2
k804	4jmd2	cr-4-md2-4	ok	0.000	0.000	5	4jmd2
